sentence_id,text,tags
train-s5017,"Somarriba sopelarra bosgarren izan zen , brontzetik hamalau segundora , eta Olano anoetarra laugarren , Ekimov , Ullrich eta Armstrongen atzetik , brontzetik hamazazpi segundora .",PROPN ADJ ADJ AUX AUX PUNCT NOUN NUM NOUN PUNCT CCONJ PROPN ADJ ADJ PUNCT PROPN PUNCT PROPN CCONJ PROPN ADP PUNCT NOUN NUM NOUN PUNCT

train-s5018,"Jacques Delors , Lionel Jospin Lehen Ministroaren hurbileko politika gizona da .",PROPN PROPN PUNCT PROPN PROPN ADJ NOUN ADJ NOUN NOUN AUX PUNCT

train-s5019,"Elianek aitarekin egon behar du ; aita da umeari buruz erabakitzeko pertsonarik egokiena "" .",PROPN NOUN VERB NOUN VERB PUNCT NOUN AUX NOUN ADP VERB NOUN ADJ PUNCT PUNCT

train-s5020,Ez da hor amaitu Turkiako Estatuak islamisten aurka daraman borroka .,PART AUX ADV VERB PROPN NOUN NOUN ADP VERB NOUN PUNCT

train-s5021,"Komisarioaren arabera , Javier Solana arduradunak Batzordearen lana nahasi egin du , eta bi erakundeen artean "" tentsio instituzionalak "" sortu dira .",NOUN ADP PUNCT PROPN PROPN NOUN NOUN NOUN VERB VERB AUX PUNCT CCONJ NUM NOUN ADP PUNCT NOUN ADJ PUNCT VERB AUX PUNCT

train-s5022,"Gurasoen erretratua egin zezaketen , horren ordez .",NOUN NOUN VERB AUX PUNCT DET ADP PUNCT

train-s5023,"Uztailean , Putinek botere handia kendu zien gobernadoreei , Senatutik kanporatu zituelako eta haien gainetik Gobernuko ordezkari bat jarri zuelako .",NOUN PUNCT PROPN NOUN ADJ VERB AUX NOUN PUNCT NOUN VERB AUX CCONJ DET ADP NOUN NOUN NUM VERB AUX PUNCT

train-s5024,Lege honen arabera hartutako administrazio-erabakiak ezin dira inolaz ere indargabetu .,NOUN DET ADP VERB NOUN NOUN VERB ADV CCONJ VERB PUNCT

train-s5025,"Joan zen ekainaren 17an onartutako 140/1997 dekretuan Euskal Autonomi Elkarteko jendeaurreko ikuskizunak , jolas jardueren ordutegiak eta jarduera horiei buruzko beste alderdi batzuk zehazten dira .",VERB AUX NOUN NUM VERB NUM NOUN NOUN NOUN NOUN ADJ NOUN PUNCT NOUN NOUN NOUN CCONJ DET DET ADP DET NOUN DET VERB AUX PUNCT

train-s5026,"Aldiz , ekonomia du xede , gehienbat , Roy Eiguren-en zuzendaritzapeko bigarrenak .",CCONJ PUNCT NOUN AUX NOUN PUNCT ADV PUNCT PROPN PROPN NOUN ADJ PUNCT

train-s5027,"Haatik , 113 lagunen heriotza eragin zuen ezbeharraren nondik norakoaz argibide nahikoa dakartza dagoeneko .",CCONJ PUNCT NUM NOUN NOUN VERB AUX NOUN ADV ADV NOUN DET VERB ADV PUNCT

train-s5028,Euskararen arduradunak xaz formakuntza bat antolatu du Batuaz erakasleentzat .,NOUN NOUN ADV NOUN NUM VERB AUX ADJ NOUN PUNCT

train-s5029,"Lana egiten badu , zigor osoari egunak kentzen joango zaizkio , epe jakin batetan , egun batzutako baimenarekin kalera irtengo da , eta azken finean , zigorraren erdia "" ordainduz "" , behin betiko kalera irtengo da .",NOUN VERB AUX PUNCT NOUN ADJ NOUN VERB VERB AUX PUNCT NOUN ADJ NUM PUNCT NOUN DET NOUN NOUN VERB AUX PUNCT CCONJ ADJ NOUN PUNCT NOUN NOUN PUNCT VERB PUNCT PUNCT ADV ADV NOUN VERB AUX PUNCT

train-s5030,"Gainera , entrenatzailea ni zelairatzen ari da eta horrek ere konfiantza handiagoa ematen du "" .",CCONJ PUNCT NOUN PRON VERB AUX VERB CCONJ DET CCONJ NOUN ADJ VERB AUX PUNCT PUNCT

train-s5031,""" Orain arte lortu dudan garaipen handiena da , dudarik gabe , Itzuli handi batean izan baita .",PUNCT ADV ADP VERB AUX NOUN ADJ AUX PUNCT NOUN ADP PUNCT NOUN ADJ NUM VERB AUX PUNCT

train-s5032,Ikerketen arabera talde protestante paramilitarren arteko liskarren ondorioz gertatu zen hilketa .,NOUN ADP NOUN ADJ ADJ ADP NOUN NOUN VERB AUX NOUN PUNCT

train-s5033,"Edozein bazter eta gordeleku erabiltzen zen ezkutatzeko baina amiak gordelekua aurkitu ezkero , akabo .",DET NOUN CCONJ NOUN VERB AUX VERB CCONJ NOUN NOUN VERB ADV PUNCT ADV PUNCT

train-s5034,"Lorategian , basoan edo beste inguru natural batean bizi den landarea , lurrean dituen elikagaien arabera haziko da .",NOUN PUNCT NOUN CCONJ DET NOUN ADJ NUM ADJ VERB NOUN PUNCT NOUN VERB NOUN ADP VERB AUX PUNCT

train-s5035,Liberalek bost aulki dituzte eta bana Aliantza Demokratikoak eta Albaniarren Alderdiak .,NOUN NUM NOUN VERB CCONJ NUM NOUN ADJ CCONJ NOUN NOUN PUNCT

train-s5036,"ONCE DEUTSCHE BANK taldeko Santos Gonzalez espainiarra da Gaztela-Leongo itzuliko lehenengo liderra , Valladoliden hasi eta amaitu zen 17 kilometroko erlojupekoa irabazi ondoren .",PROPN PROPN PROPN NOUN PROPN PROPN NOUN AUX PROPN NOUN ADJ NOUN PUNCT PROPN VERB CCONJ VERB AUX NUM NOUN NOUN VERB ADV PUNCT

train-s5037,Zer falta zaio Athletici etxetik kanpo ?,DET VERB AUX PROPN NOUN ADP PUNCT

train-s5038,"Horretaz guztiaz gain , mundu osoan zehar 2 milioi emakumeri genitalak mozten dizkiotela dio Unicefek eginiko azterketak .",DET DET ADP PUNCT NOUN ADJ ADP NUM NOUN NOUN ADJ VERB AUX VERB PROPN VERB NOUN PUNCT

train-s5039,Kanadari 99-70 irabazi zion Dream Team III-ak .,PROPN NUM VERB AUX PROPN PROPN NOUN PUNCT

train-s5040,TXINA eta Errusiaren arloan diferentziak badira Bush eta Goreren artean .,PROPN CCONJ PROPN NOUN NOUN VERB PROPN CCONJ PROPN ADP PUNCT

train-s5041,"Oso bestelako iritzia azaldu zuen DUP alderdi unionista erradikaleko Ian Paisleyk , eta ziurtatu zuen IRAren "" mehatxua "" oraindik ez dela desagertu .",ADV ADJ NOUN VERB AUX PROPN NOUN ADJ ADJ PROPN PROPN PUNCT CCONJ VERB AUX PROPN PUNCT NOUN PUNCT ADV PART AUX VERB PUNCT

train-s5042,aldeko botoa emango dutenen kopurua gorantz doa eta behera kontra egingo dutenena .,NOUN NOUN VERB AUX NOUN ADV VERB CCONJ NOUN ADV VERB AUX PUNCT

train-s5043,Mugimendu Paralinpiarrak pausu garrantzitsua eman du .,NOUN ADJ NOUN ADJ VERB AUX PUNCT

train-s5044,"David Asensio , Bilbao Athleticeko aurrelari gaztea deitu du Rojok gaurko partidurako deialdia osatzeko .",PROPN PROPN PUNCT PROPN PROPN NOUN ADJ VERB AUX PROPN ADV NOUN NOUN VERB PUNCT

train-s5045,"Buffonek selekzioan titulartasuna kendu izana ez du ondo irentsi Inter Milaneko atezainak , eta uko egin zion Eurokopari :",PROPN NOUN NOUN VERB AUX PART AUX ADV VERB PROPN PROPN NOUN PUNCT CCONJ NOUN VERB AUX PROPN PUNCT

train-s5046,"17 karreristako talde txikia geratu zen tropelburuan , eta esprinta txirrindulari ezezagun batek irabazi zuen , Paolo Bossoni gazteak ( Cantina Tollo ) .",NUM NOUN NOUN ADJ VERB AUX NOUN PUNCT CCONJ NOUN NOUN ADJ NUM VERB AUX PUNCT PROPN PROPN NOUN PUNCT PROPN PROPN PUNCT PUNCT

train-s5047,"Greziarrentzat garrantzia handia izan zuen garaipenak , zortzi urte lehenago , Atlanta izendatu zutenean , Atenas zelako faboritoa , eta porrot hark Olinpiar Jokoen mendeurrenean gainera min handia egin zien .",NOUN NOUN ADJ VERB AUX NOUN PUNCT NUM NOUN ADV PUNCT PROPN VERB AUX PUNCT PROPN AUX ADJ PUNCT CCONJ NOUN DET NOUN NOUN NOUN ADV NOUN ADJ VERB AUX PUNCT

train-s5048,EHNEk Hego Euskal Herrian eta COAGek Espainian ( Nekazari eta Ganaduzaleen Koordinadora ) mobilizazioekin jarraituko duten ala ez gaur erabakiko dute nekazaritza gasolioaren beherapena eskatzeko .,PROPN NOUN NOUN NOUN CCONJ PROPN PROPN PUNCT NOUN CCONJ ADJ NOUN PUNCT NOUN VERB AUX CCONJ PART ADV VERB AUX NOUN NOUN NOUN VERB PUNCT

train-s5049,"Bloody Sundayko auzian , berriz , berrikuntza garrantzitsuak daude .",PROPN PROPN NOUN PUNCT CCONJ PUNCT NOUN ADJ VERB PUNCT

train-s5050,"Dorsalen zerrenda berriaren arabera , Guerrerok eta Antiak 8 eta 12 zenbakiekin segituko dute .",NOUN NOUN ADJ ADP PUNCT PROPN CCONJ PROPN NUM CCONJ NUM NOUN VERB AUX PUNCT

train-s5051,"- Ordu zehatza poliziek jakingo dute , baina guk laurak aldera aurkitu genuen .",PUNCT NOUN ADJ NOUN VERB AUX PUNCT CCONJ PRON NUM ADP VERB AUX PUNCT

train-s5052,Aurretik ere urteetan sufrimendu handia eragin duen gatazka izan da Ekialdeko Timorkoa .,NOUN CCONJ NOUN NOUN ADJ VERB AUX NOUN AUX AUX NOUN PROPN PUNCT

train-s5053,"Zoritxarrez gutxieneko kontsentsua da hori , baina soil-soilik agiria existitzen hasten denean izango da hura erreformen bidez aldatzeko aukera .",ADV ADJ NOUN AUX DET PUNCT CCONJ ADV NOUN VERB VERB AUX VERB AUX DET NOUN ADP VERB NOUN PUNCT

train-s5054,"Nik normala ikusten dut lehenbiziko urtean lanean aritzea , eta gustura aritu naiz , gainera , baina egun osoan Maurirentzat , David Plazarentzat edota Serguei Smetaninerentzat jardun behar izaten nuen lanean , beste aukerarik gabe , eta lan hori ez dute behar bezala baloratu .",PRON ADJ VERB AUX ADJ NOUN NOUN VERB PUNCT CCONJ ADV VERB AUX PUNCT CCONJ PUNCT CCONJ NOUN ADJ PROPN PUNCT PROPN PROPN CCONJ PROPN PROPN VERB NOUN VERB AUX NOUN PUNCT DET NOUN ADP PUNCT CCONJ NOUN DET PART AUX NOUN ADV VERB PUNCT

train-s5055,"Frantziako ibilbide gogorretan "" gogotsu "" ariko da Euskaltel Alpeetako Klasikoan eta Dauphine Liberen ariko dira hurrena .",PROPN NOUN ADJ PUNCT ADJ PUNCT VERB AUX PROPN PROPN ADJ CCONJ PROPN PROPN VERB AUX ADV PUNCT

train-s5056,"Tabernan egongo zen emakume lizun batekin , edota agian , hiri honetatik at zegoen , edo inon ez .",NOUN VERB AUX NOUN ADJ NUM PUNCT CCONJ ADV PUNCT NOUN DET ADP VERB PUNCT CCONJ ADV PART PUNCT

train-s5057,"Munduko Saskibaloi txapelketa ( 1998 ) , gimnastika artistikoko Europa zein Munduko txapelketak ( 1997 eta 1991 ) jokatu dira , besteak beste , Grezian azken urteetan , eta egitura gehienak prest daude jada .",NOUN NOUN NOUN PUNCT NUM PUNCT PUNCT NOUN ADJ PROPN CCONJ NOUN NOUN PUNCT NUM CCONJ NUM PUNCT VERB AUX PUNCT DET DET PUNCT PROPN ADJ NOUN PUNCT CCONJ NOUN DET ADV VERB ADV PUNCT

train-s5058,"Horri esker , EITBk datozen hiru urteetan 4.500 milioi pezeta inbertituko ditu ( 180 mila libera ) ikus-entzunezko ekoizpena sustatu eta alor horrek industria izaera har dezan .",DET ADP PUNCT PROPN VERB NUM NOUN NUM NOUN NOUN VERB AUX PUNCT NUM NUM NOUN PUNCT ADJ NOUN VERB CCONJ NOUN DET NOUN NOUN VERB AUX PUNCT

train-s5059,"Diliko Kultur Museoan daude hautestontziak , eta han zenbatzen ari dira botoak .",PROPN NOUN NOUN VERB NOUN PUNCT CCONJ ADV VERB AUX VERB NOUN PUNCT

train-s5060,"SASOIA prestatzeko bigarren lagunarteko norgehiagoka jokatuko du Miarritzek , gaur , Auchen ( Frantzia ) , Vic-Fe-censacen hain zuzen ere ( 18:00 ) .",NOUN VERB ADJ NOUN NOUN VERB AUX PROPN PUNCT ADV PUNCT PROPN PUNCT PROPN PUNCT PUNCT PROPN ADV ADJ CCONJ PUNCT NUM PUNCT PUNCT

train-s5061,"Etapako lehen 70 kilometroetan tropela bizi-bizi joan zen , ihesaldi saioak etenik gabe gertatu baitziren .",NOUN ADJ NUM NOUN NOUN ADV VERB AUX PUNCT NOUN NOUN NOUN ADP VERB AUX PUNCT

train-s5062,- Euskararekiko interes handia dute eta euskara sustatzearen aldekoak dira .,PUNCT NOUN NOUN ADJ VERB CCONJ NOUN VERB NOUN AUX PUNCT

train-s5063,"Bi anaien estiloa beretsua izan zen , adimenak agintzen du intimitatea eta fantasiaren gainetik .",NUM NOUN NOUN ADJ VERB AUX PUNCT NOUN VERB AUX NOUN CCONJ NOUN ADP PUNCT

train-s5064,"Crossmaglengo begiratokia ez ezik , azken bi hilabeteotan Armadaren beste zenbait kuartel eraisteari ekin dio Londresek :",PROPN NOUN PART CCONJ PUNCT ADJ NUM NOUN NOUN DET DET NOUN VERB VERB AUX PROPN PUNCT

train-s5065,Batholeme Ulufaalu lehen ministroari kargua uzteko exijitu zion taldeak eta beste bat izendatzeko .,PROPN PROPN ADJ NOUN NOUN VERB VERB AUX NOUN CCONJ DET NUM VERB PUNCT

train-s5066,"Nafarroako Gobernuak 1.115 milioi pezeta jaso ditu Espainiako Nekazaritza Ministeriotik herrialdeko mahastiak berregituratzeko ( 44,6 milioi libera ) .",PROPN NOUN NUM DET NOUN VERB AUX PROPN NOUN NOUN NOUN NOUN VERB PUNCT NUM DET NOUN PUNCT PUNCT

train-s5067,"Eta , zalantzarik gabe , horixe zen Bonaparteren euskalki-sailkapenaren egokitasuna egiaztatzeko zein gezurtatzeko bidea .",CCONJ PUNCT NOUN ADP PUNCT DET AUX PROPN NOUN NOUN VERB CCONJ VERB NOUN PUNCT

train-s5068,"Athleticek utzita Osasunan den atzelariak adierazi zuen Real Madrili "" errespetu handia "" diotela , baina Osasunak bere jokoa egiten badu menpean hartuko duela .",PROPN VERB PROPN VERB NOUN VERB AUX PROPN PROPN PUNCT NOUN ADJ PUNCT VERB PUNCT CCONJ PROPN DET NOUN VERB AUX NOUN VERB AUX PUNCT

train-s5069,""" Batean , eskumuturra nuen mindua ; bestean , animo aldetik izan nituen arazoak .",PUNCT NUM PUNCT NOUN AUX VERB PUNCT DET PUNCT NOUN ADP VERB AUX NOUN PUNCT

train-s5070,Egun batzuk lehenago amarekin eta beste 10 lagunekin irten zen Kubatik txalupa batean .,NOUN DET ADV NOUN CCONJ DET NUM NOUN VERB AUX PROPN NOUN NUM PUNCT

train-s5071,"Harrezkero , bost lurjabe zuri hil dira eta oposizioko gutxienez 25 kide ; azken horietako gehienak beltzak .",ADV PUNCT NUM NOUN ADJ VERB AUX CCONJ NOUN ADV NUM NOUN PUNCT ADJ DET DET ADJ PUNCT

train-s5072,"Auto barruan gelditu ziren , zain .",NOUN ADP VERB AUX PUNCT ADV PUNCT

train-s5073,"Araudi berriaren arabera , udalek ahalmena izango dute ordutegi bereziak baimentzeko herriko jaietan , jaiegun berezietan edota arrazoi turistikoak kontutan hartuz .",NOUN ADJ ADP PUNCT NOUN NOUN VERB AUX NOUN ADJ VERB NOUN NOUN PUNCT NOUN ADJ CCONJ NOUN ADJ NOUN VERB PUNCT

train-s5074,"Hiru urre eta bi brontzerekin , Sydneyko Jokoetan domina gehien lortu duen atleta da Marion Jones .",NUM NOUN CCONJ NUM NOUN PUNCT PROPN NOUN NOUN DET VERB AUX NOUN AUX PROPN PROPN PUNCT

train-s5075,"Horretarako , Israelgo lehen ministroak dirutza bat bideratu beharko du Shasen ikastetxe erlijiosoetara .",DET PUNCT PROPN ADJ NOUN NOUN NUM VERB VERB AUX PROPN NOUN ADJ PUNCT

train-s5076,"Noski , ez nuke nahi lagunek horrela ikus nazaten .",ADV PUNCT PART VERB NOUN NOUN ADV VERB AUX PUNCT

train-s5077,"Dozena inguru argazki diptiko apailatu ditu Santos Montesek , eta erretratua dute ardatz .",DET ADV NOUN NOUN VERB AUX PROPN PROPN PUNCT CCONJ NOUN AUX NOUN PUNCT

train-s5078,"Behin batean Pasai Antxoko plazan jotzen geundelarik , ikus-entzuleen artean , aulkien lehenengo lerroan bazegoen mutil bat bere zakurrarekin .",ADV ADV NOUN NOUN NOUN VERB VERB PUNCT NOUN ADP PUNCT NOUN ADJ NOUN VERB NOUN NUM DET NOUN PUNCT

train-s5079,"Bere aukeraren zain egon beharko du , Herrera izango baita atezain titularra .",DET NOUN ADP VERB VERB AUX PUNCT PROPN AUX AUX NOUN NOUN PUNCT

train-s5080,Bitartean itsasontziak portuetan izango direla jakinarazi zuen .,CCONJ NOUN NOUN VERB AUX VERB AUX PUNCT

train-s5081,"Demokraten artean Vietnamgo gerrako azken urteotan izan zen ezker liberalaren joera , zein gerraren kontrakoa baitzen , desagertu egin da .",NOUN ADP PROPN NOUN ADJ NOUN VERB AUX NOUN ADJ NOUN PUNCT DET NOUN NOUN AUX PUNCT VERB VERB AUX PUNCT

train-s5082,"Honetaz gainera , eritetxean aztertu ondoren bere lesioaz eginiko diagnostikoa dugu .",DET ADP PUNCT NOUN VERB ADV DET NOUN VERB NOUN VERB PUNCT

train-s5083,"Denboraldi honetan lortutako heldutasuna datorren denboraldirako balio handikoa izango da , dudarik gabe .",NOUN DET VERB NOUN VERB NOUN NOUN NOUN AUX AUX PUNCT NOUN ADP PUNCT

train-s5084,"Gaixotasuna propioki baino , izpiritua hor ahultasuna da edozein moldetan , batzuetan natur fenomenoetan beretan .",NOUN ADV X PUNCT NOUN ADV NOUN AUX DET NOUN PUNCT ADV NOUN NOUN DET PUNCT

train-s5085,""" Hemen , eguraldi ona egiten du beti eta lau urtaro dauden arren , negua ez da beste leku batzuetan bezain hotza izaten "" .",PUNCT ADV PUNCT NOUN ADJ VERB AUX ADV CCONJ NUM NOUN VERB CCONJ PUNCT NOUN PART AUX DET NOUN DET ADV ADJ AUX PUNCT PUNCT

train-s5086,"Gipuzkoan %99 , Bizkaian %90 , Araban %60koa eta Nafarroan %100ekoa izan da grebaren jarraipena .",PROPN NUM PUNCT PROPN NUM PUNCT PROPN NOUN CCONJ PROPN NUM VERB AUX NOUN NOUN PUNCT

train-s5087,"Unitatean zehar , materialek jasaten dituzten aldaketa fisiko batzuk aztertu izan ditugu :",NOUN ADP PUNCT NOUN VERB AUX NOUN ADJ DET VERB AUX AUX PUNCT

train-s5088,""" Ulertu behar da Pattenek ez zituela aintzat hartu guk egindako hainbat aholku .",PUNCT VERB NOUN VERB PROPN PART AUX ADV VERB PRON VERB DET NOUN PUNCT

train-s5089,"Honekin batera , trukearen sistema eratu dute .",DET ADP PUNCT NOUN NOUN VERB AUX PUNCT

train-s5090,Poliziek dozena bat lagun topatu zituzten trenbidean eta ikertzen ari da nola igaro zuten tunela eta nola zauritu ziren haietako hiru .,NOUN DET NUM NOUN VERB AUX NOUN CCONJ VERB AUX VERB ADV VERB AUX NOUN CCONJ ADV VERB AUX DET NUM PUNCT

train-s5091,Entzutegiaren sarreran zegoen Poliziak irudiak grabatzen ari zela ikustean Entzutegira sartzeko agindu eta grabazioa kendu zioten .,NOUN NOUN VERB NOUN NOUN VERB AUX VERB VERB NOUN VERB VERB CCONJ NOUN VERB AUX PUNCT

train-s5092,"Erresuma Batua da zigorren aldeko herrialde boteretsu bakarra , baina badirudi Holanda eta Danimarka ere zigorren alde daudela .",NOUN ADJ AUX NOUN ADP NOUN ADJ ADJ PUNCT CCONJ VERB PROPN CCONJ PROPN CCONJ NOUN ADP VERB PUNCT

train-s5093,"Horiekin biekin , Bizindar , Altamira Gazteak eta Zigoitia ariko dira sokan .",DET NUM PUNCT PROPN PUNCT PROPN ADJ CCONJ PROPN VERB AUX NOUN PUNCT

train-s5094,ITPk bultzada handiko eta presio txikiko Rolls motorraren turbinak egingo ditu Airbus Trent500-rentzako .,PROPN NOUN ADJ CCONJ NOUN ADJ PROPN NOUN NOUN VERB AUX PROPN NOUN PUNCT

train-s5095,"Drogatik irten direnak badaude , eta homosexualak ere gutxi .",NOUN VERB AUX VERB PUNCT CCONJ ADJ CCONJ DET PUNCT

train-s5096,Dirulaguntzak programa baten barruan sartzen dira .,NOUN NOUN NUM ADP VERB AUX PUNCT

train-s5097,"Kontakizun bizia , birako argazki ugari , eta mitoetatik aldenduz Negu Gorriak-en irudi fidela erakutsi nahi izan du kazetari tolosarrak .",NOUN ADJ PUNCT NOUN NOUN DET PUNCT CCONJ NOUN VERB NOUN PROPN NOUN ADJ VERB NOUN VERB AUX NOUN ADJ PUNCT

train-s5098,"Atzoko kokapen honen arabera , halaber , Les Casquets izeneko itsas zolako leize bazterretik 3 kilometrora aurkitzen da .",ADV NOUN DET ADP PUNCT CCONJ PUNCT PROPN PROPN NOUN NOUN NOUN NOUN NOUN NUM NOUN VERB AUX PUNCT

train-s5099,"CDUko lehendakari Angela Merkelek joan den ostiralean Bundestagen , Legebiltzarrean , azaldu zuen eztabaidaren mamia .",PROPN NOUN PROPN PROPN VERB AUX NOUN PROPN PUNCT NOUN PUNCT VERB AUX NOUN NOUN PUNCT

train-s5100,"Zer da geldiketa honetan egiten dena , normalean baino lau aldiz langile gehiagorekin ?",DET AUX NOUN DET VERB AUX PUNCT ADV ADV NUM NOUN NOUN DET PUNCT

train-s5101,""" Gaur egun txapelketa sendoak dira hangoak .",PUNCT ADV ADV NOUN ADJ AUX NOUN PUNCT

train-s5102,Donostiako Epaitegiak atzera bota du Hernaniko Udalak hiru jaiegun lanegun izendatzeko hartutako erabakia .,PROPN NOUN ADV VERB AUX PROPN NOUN NUM NOUN NOUN VERB VERB NOUN PUNCT

train-s5103,"Ilusioa , urratsak egiteko aukera eta konponbide politikoa lortzeko konpromezua nabarmentzen ari dira gizartean .",NOUN PUNCT NOUN VERB NOUN CCONJ NOUN ADJ VERB NOUN VERB AUX VERB NOUN PUNCT

train-s5104,Aurreko lehen ministroa eta zenbait gobernukide bahituak dituzte kolpistek .,NOUN ADJ NOUN CCONJ DET NOUN VERB VERB NOUN PUNCT

train-s5105,""" Egungo egoerari globalizazioa , merkatu batua ... buelta eman nahi diogu , aldi berean pertsona arruntek oinarrizkoak diren gaietan erabakitzeko ahalmena berreskura dezagun .",PUNCT ADJ NOUN NOUN PUNCT NOUN ADJ PUNCT NOUN VERB NOUN VERB PUNCT NOUN DET NOUN ADJ ADJ AUX NOUN VERB NOUN VERB AUX PUNCT

train-s5106,"Sinn Feinek jada iragarri du ez duela halakorik onartuko , aldi berean irlandarra zintzilikatzen ez bada .",PROPN PROPN ADV VERB AUX PART AUX ADJ VERB PUNCT NOUN DET ADJ VERB PART AUX PUNCT

train-s5107,"OSASUNAK azken jardunaldietako bolada txarra amaitzeko asmoz hartuko du gaur Real Madril , Sadarren .",PROPN ADJ NOUN NOUN ADJ VERB NOUN VERB AUX ADV PROPN PROPN PUNCT PROPN PUNCT

train-s5108,"Agintarien palkoan , Blanco ( Liga Profesionaleko lehendakaria ) eta Bernard Lapasset ( Frantziako Federazioko lehendakaria ) egon ziren , talde bakoitzeko lehendakariekin .",NOUN NOUN PUNCT PROPN PUNCT NOUN ADJ NOUN PUNCT CCONJ PROPN PROPN PUNCT PROPN NOUN NOUN PUNCT VERB AUX PUNCT NOUN ADJ NOUN PUNCT

train-s5109,cesar palacios eta Jose Manuel Yanguas nafarrek badakite Osasunarekin Lehen Mailan jokatzea zer den .,PROPN PROPN CCONJ PROPN PROPN PROPN ADJ VERB PROPN ADJ NOUN VERB DET AUX PUNCT

train-s5110,Alderdi Errepublikanoak kontrolatzen duen Floridako Legebiltzarraren batzorde berezi batek datorren astean ezohiko bilera egiteko gomendioa eman du .,NOUN ADJ VERB AUX PROPN NOUN NOUN ADJ NUM VERB NOUN ADJ NOUN VERB NOUN VERB AUX PUNCT

train-s5111,Madrilgo PPren egoitza batean lehergai bat zartarazi du GRAPOk .,PROPN PROPN NOUN NUM NOUN NUM VERB AUX PROPN PUNCT

train-s5112,"Proposamen hauek oinarrituta daude , besteak beste , euskaldunok egiten ditugun errore tipikoen azterketa batean .",NOUN DET VERB AUX PUNCT DET DET PUNCT NOUN VERB AUX NOUN ADJ NOUN NUM PUNCT

train-s5113,Apelazio Auzitegiak arrazoia eman zion atzo Moore epaileari .,NOUN NOUN NOUN VERB AUX ADV PROPN NOUN PUNCT

train-s5114,"Afizionatuetan Saunier Duval taldean aritu zen Jon Azkune , eta Baneston Oscar Garcia .",VERB PROPN PROPN NOUN VERB AUX PROPN PROPN PUNCT CCONJ PROPN PROPN PROPN PUNCT

train-s5115,Norvegiarrak ardi otzanak dira Montenegroko jarraitzaile sutsuen ondoan .,ADJ NOUN ADJ AUX PROPN NOUN ADJ ADP PUNCT

train-s5116,Eta segurtasuna du hemen barruan .,CCONJ NOUN VERB ADV ADP PUNCT

train-s5117,"Europako gaur egungo berrogei nazioetatik , lauk bakarrik onartu dute eta beren legedian txertatu Hizkuntza Errejional eta Gutxituen Europar Gutuna , Chouqc-ek kritikatu zuenez .",PROPN ADV ADV NUM NOUN PUNCT NUM ADV VERB AUX CCONJ DET NOUN VERB NOUN ADJ CCONJ VERB ADJ NOUN PUNCT PROPN VERB AUX PUNCT

train-s5118,Alonsok atzo eskainitako prentsaurrekoan ez zuen argitu turkiarra titular gisa ariko den .,PROPN ADV VERB NOUN PART AUX VERB NOUN NOUN ADP VERB AUX PUNCT

train-s5119,"Baina , batez ere , beste meritu bat aitortzen zaio :",CCONJ PUNCT NUM CCONJ PUNCT DET NOUN NUM VERB AUX PUNCT

train-s5120,"Ondorio gisa atera daiteke egin nahi den bereizketak Debako udalerria oso lurralde txikiarekin utziko lukeela eta , hortaz , ez lukeela inolako aukerarik izango auzo komunitate beregain gisa bizitzeko .",NOUN ADP VERB AUX VERB NOUN VERB NOUN PROPN NOUN ADV NOUN ADJ VERB AUX CCONJ PUNCT CCONJ PUNCT PART AUX ADJ NOUN VERB NOUN NOUN ADJ ADP VERB PUNCT

train-s5121,"Frantxua Maitia sozialistak "" mementoz Gobernua korsikar aferarekin "" ari dela argudiatu zuen eta Hego Euskal Herrian dagoen bortizkeria egoera eta "" Espainiak Euskal Departamendurik sor ez dadin egiten duen presioa "" azpimarratu zituen .",PROPN PROPN ADJ PUNCT NOUN NOUN ADJ NOUN PUNCT AUX VERB VERB AUX CCONJ NOUN NOUN NOUN VERB NOUN NOUN CCONJ PUNCT PROPN NOUN NOUN VERB PART AUX VERB AUX NOUN PUNCT VERB AUX PUNCT
